LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5					
3	30TSB21MR-L3	COF NT/NT - Est. Imediato	0.41	0.69	0.50	0.11	1	I51077	4/12/2020	0.69	0.49	0.49	0.43	0.41					
3	30TSB21MR-L3	COF NT/NT - Est. Imediato	0.49	0.57	0.53	0.03	2	I51079	4/12/2020	0.52	0.57	0.49	0.51	0.54					
3	30TSB21MR-L3	Força de Tração DM	131.00	139.00	136.00	4.36	1	I51077	4/12/2020	131.00	138.00	139.00							
3	30TSB21MR-L3	Força de Tração DT	240.00	296.00	276.67	31.77	1	I51077	4/12/2020	240.00	296.00	294.00							
3	30TSB21MR-L3	Alongamento DM	196.00	208.00	203.00	6.24	1	I51077	4/12/2020	205.00	208.00	196.00							
3	30TSB21MR-L3	Alongamento DT	30.00	51.00	43.33	11.59	1	I51077	4/12/2020	51.00	30.00	49.00							
3	30TSB21MR-L3	Módulo Elástico DM	1447.00	1482.00	1468.67	18.93	1	I51077	4/12/2020	1482.00	1477.00	1447.00							
3	30TSB21MR-L3	Módulo Elástico DT	2433.00	2644.00	2562.00	113.08	1	I51077	4/12/2020	2644.00	2609.00	2433.00							
3	30TSB21MR-L3	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	I51077	4/12/2020	5.00	5.00	5.00							
3	30TSB21MR-L3	Estabilidade Dimensional DT	2.00	2.00	2.00	0.00	1	I51077	4/12/2020	2.00	2.00	2.00							
3	30TSB21MR-L3	Haze/difusão	1.50	1.60	1.53	0.06	1	I51077	4/12/2020	1.50	1.50	1.60							
3	30TSB21MR-L3	Força de Selagem NT/NT	531.00	680.00	585.40	56.28	1	I51077	4/12/2020	571.00	531.00	680.00	562.00	583.00					
3	30TSB21MR-L3	Força de Selagem NT/NT	716.00	797.00	754.20	35.96	2	I51079	4/12/2020	718.00	764.00	776.00	797.00	716.00					
3	30TSB21MR-L3	TIS NT/NT	104.70	104.70	104.70	0.00	1	I51077	4/12/2020	104.70									
3	30TSB21MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	1	I51077	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	2	I51078	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	3	I51079	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	4	I51080	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LO	44.00	44.00	44.00	0.00	5	I51081	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	1	I51077	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	2	I51078	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	3	I51079	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	4	I51080	4/12/2020	44.00									
3	30TSB21MR-L3	Tensão superficial CHAMA LM	44.00	44.00	44.00	0.00	5	I51081	4/12/2020	44.00									
300	17TMS10MET	Densidade Óptica	2.27	2.27	2.27	0.00	1	N2978360	4/11/2020	2.27									
300	17TMS10MET	Densidade Óptica	2.20	2.20	2.20	0.00	2	N2978369	4/12/2020	2.20									
300	17TMS10MET	Densidade Óptica	2.30	2.30	2.30	0.00	3	Q2985713	4/11/2020	2.30									
300	17TMS10MET	Densidade Óptica	2.19	2.19	2.19	0.00	4	Q2985719	4/11/2020	2.19									
300	17TMSHTS10MET	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	1	Q2985697	4/9/2020	46.00									
300	17TMSHTS10MET	COF NT/NT - Din.	0.21	0.30	0.25	0.05	1	Q2985697	4/9/2020	0.25	0.21	0.30							
300	17TMSHTS10MET	COF NT/NT - Din.	0.21	0.28	0.25	0.04	2	Q2985707	4/10/2020	0.28	0.21	0.26							
300	17TMSHTS10MET	COF  NT/NT - Est.	0.39	0.55	0.47	0.08	1	Q2985697	4/9/2020	0.39	0.55	0.46							
300	17TMSHTS10MET	COF  NT/NT - Est.	0.36	0.44	0.39	0.04	2	Q2985707	4/10/2020	0.44	0.38	0.36							
300	17TMSHTS10MET	Densidade Óptica	2.47	2.47	2.47	0.00	1	N2978349	4/10/2020	2.47									
300	17TMSHTS10MET	Densidade Óptica	2.39	2.39	2.39	0.00	2	N2978364	4/11/2020	2.39									
300	17TMSHTS10MET	Densidade Óptica	2.36	2.36	2.36	0.00	3	Q2985696	4/9/2020	2.36									
300	17TMSHTS10MET	Densidade Óptica	2.26	2.26	2.26	0.00	4	Q2985697	4/9/2020	2.26									
300	17TMSHTS10MET	Densidade Óptica	2.33	2.33	2.33	0.00	5	Q2985698	4/9/2020	2.33									
300	17TMSHTS10MET	Densidade Óptica	2.60	2.60	2.60	0.00	6	Q2985702	4/10/2020	2.60									
300	17TMSHTS10MET	Densidade Óptica	2.26	2.26	2.26	0.00	7	Q2985707	4/10/2020	2.26									
300	17TMSHTS10MET	Densidade Óptica	2.50	2.50	2.50	0.00	8	Q2985725	4/12/2020	2.50									
300	20TMS10MET	Densidade Óptica	2.39	2.39	2.39	0.00	1	N2978346	4/9/2020	2.39									
300	20TMS10MET	Densidade Óptica	2.21	2.21	2.21	0.00	2	N2978374	4/12/2020	2.21									
300	20TMS10MET	Densidade Óptica	2.36	2.36	2.36	0.00	3	Q2978338	4/9/2020	2.36									
300	20TMSHTS10MET	Tratamento Superficial CHAMA	46.00	46.00	46.00	0.00	1	N2978343	4/9/2020	46.00									
300	20TMSHTS10MET	COF NT/NT - Din.	0.21	0.30	0.26	0.05	1	N2978343	4/9/2020	0.28	0.30	0.21							
300	20TMSHTS10MET	COF  NT/NT - Est.	0.40	0.49	0.44	0.05	1	N2978343	4/9/2020	0.40	0.49	0.43							
300	20TMSHTS10MET	Densidade Óptica	2.28	2.28	2.28	0.00	1	N2978343	4/9/2020	2.28									
300	20TMSHTS10MET	Densidade Óptica	2.59	2.59	2.59	0.00	2	Q2985730	4/12/2020	2.59									
400	15TMS10	COF NT/NT - Din.	0.23	0.25	0.24	0.01	1	b2989568	4/12/2020	0.23	0.25	0.23							
400	15TMS10	COF  NT/NT - Est.	0.27	0.31	0.29	0.02	1	b2989568	4/12/2020	0.31	0.30	0.27							
400	15TMS10	Densidade Óptica	2.27	2.27	2.27	0.00	1	b2989568	4/12/2020	2.27									
400	17EP 443/10M	COF NT/NT - Din.	0.31	0.40	0.36	0.05	1	B2912009	4/10/2020	0.31	0.37	0.40							
400	17EP 443/10M	COF NT/NT - Din.	0.28	0.30	0.29	0.01	2	B2912010	4/11/2020	0.30	0.28	0.30							
400	17EP 443/10M	COF NT/NT - Din.	0.24	0.29	0.26	0.03	3	B2912014	4/11/2020	0.25	0.24	0.29							
400	17EP 443/10M	COF NT/NT - Din.	0.31	0.38	0.33	0.04	4	B2912018	4/11/2020	0.38	0.31	0.31							
400	17EP 443/10M	COF NT/NT - Din.	0.28	0.32	0.30	0.02	5	B2912022	4/11/2020	0.32	0.28	0.31							
400	17EP 443/10M	COF NT/NT - Din.	0.29	0.31	0.30	0.01	6	B2978547	4/11/2020	0.31	0.29	0.30							
400	17EP 443/10M	COF  NT/NT - Est.	0.55	0.64	0.60	0.05	1	B2912009	4/10/2020	0.62	0.55	0.64							
400	17EP 443/10M	COF  NT/NT - Est.	0.54	0.63	0.59	0.05	2	B2912010	4/11/2020	0.63	0.54	0.59							
400	17EP 443/10M	COF  NT/NT - Est.	0.42	0.50	0.47	0.05	3	B2912014	4/11/2020	0.50	0.42	0.50							
400	17EP 443/10M	COF  NT/NT - Est.	0.50	0.59	0.53	0.05	4	B2912018	4/11/2020	0.59	0.50	0.50							
400	17EP 443/10M	COF  NT/NT - Est.	0.44	0.66	0.55	0.11	5	B2912022	4/11/2020	0.44	0.56	0.66							
400	17EP 443/10M	COF  NT/NT - Est.	0.50	0.62	0.56	0.06	6	B2978547	4/11/2020	0.50	0.62	0.56							
400	17EP 443/10MET	Densidade Óptica	2.53	2.53	2.53	0.00	1	N2978353	4/10/2020	2.53									
400	17EP 443/10MET	Densidade Óptica	2.50	2.50	2.50	0.00	2	N2978354	4/10/2020	2.50									
400	17TMS10	COF NT/NT - Din.	0.26	0.27	0.26	0.01	1	b2933409	4/12/2020	0.27	0.26	0.26							
400	17TMS10	COF  NT/NT - Est.	0.30	0.32	0.31	0.01	1	b2933409	4/12/2020	0.30	0.31	0.32							
400	17TMS10	Densidade Óptica	2.18	2.18	2.18	0.00	1	b2933409	4/12/2020	2.18									
400	17TMSHTS10	COF NT/NT - Din.	0.25	0.28	0.26	0.02	1	b2962964	4/10/2020	0.28	0.25	0.26							
400	17TMSHTS10	COF NT/NT - Din.	0.28	0.30	0.29	0.01	2	b2962971	4/10/2020	0.30	0.30	0.28							
400	17TMSHTS10	COF NT/NT - Din.	0.25	0.26	0.26	0.01	3	b2962976	4/10/2020	0.26	0.25	0.26							
400	17TMSHTS10	COF NT/NT - Din.	0.27	0.28	0.28	0.01	4	b2962979	4/10/2020	0.28	0.27	0.28							
400	17TMSHTS10	COF  NT/NT - Est.	0.33	0.35	0.34	0.01	1	b2962964	4/10/2020	0.35	0.33	0.34							
400	17TMSHTS10	COF  NT/NT - Est.	0.34	0.36	0.35	0.01	2	b2962971	4/10/2020	0.36	0.34	0.35							
400	17TMSHTS10	COF  NT/NT - Est.	0.33	0.35	0.34	0.01	3	b2962976	4/10/2020	0.33	0.33	0.35							
400	17TMSHTS10	COF  NT/NT - Est.	0.32	0.35	0.33	0.02	4	b2962979	4/10/2020	0.33	0.32	0.35							
400	17TMSHTS10	Densidade Óptica	2.29	2.29	2.29	0.00	1	b2962955	4/9/2020	2.29									
400	17TMSHTS10	Densidade Óptica	2.36	2.36	2.36	0.00	2	b2962964	4/10/2020	2.36									
400	17TMSHTS10	Densidade Óptica	2.39	2.39	2.39	0.00	3	b2962971	4/10/2020	2.39									
400	17TMSHTS10	Densidade Óptica	2.38	2.38	2.38	0.00	4	b2962976	4/10/2020	2.38									
400	17TMSHTS10	Densidade Óptica	2.32	2.32	2.32	0.00	5	b2962979	4/10/2020	2.32									
400	20TMS10	COF NT/NT - Din.	0.25	0.30	0.28	0.03	1	b2988187	4/9/2020	0.30	0.25	0.29							
400	20TMS10	COF  NT/NT - Est.	0.31	0.44	0.37	0.07	1	b2988187	4/9/2020	0.44	0.31	0.37							
400	20TMS10	Densidade Óptica	2.29	2.29	2.29	0.00	1	b2988187	4/9/2020	2.29									
400	20TMSHTS10	COF NT/NT - Din.	0.25	0.28	0.27	0.02	1	B2990879	4/9/2020	0.28	0.28	0.25							
400	20TMSHTS10	COF NT/NT - Din.	0.21	0.23	0.22	0.01	2	B2990881	4/9/2020	0.23	0.22	0.21							
400	20TMSHTS10	COF NT/NT - Din.	0.23	0.31	0.26	0.04	3	B2990884	4/9/2020	0.23	0.24	0.31							
400	20TMSHTS10	COF NT/NT - Din.	0.21	0.29	0.25	0.04	4	B2990889	4/10/2020	0.29	0.25	0.21							
400	20TMSHTS10	COF  NT/NT - Est.	0.31	0.47	0.39	0.08	1	B2990879	4/9/2020	0.47	0.38	0.31							
400	20TMSHTS10	COF  NT/NT - Est.	0.26	0.38	0.32	0.06	2	B2990881	4/9/2020	0.38	0.31	0.26							
400	20TMSHTS10	COF  NT/NT - Est.	0.36	0.41	0.38	0.03	3	B2990884	4/9/2020	0.41	0.36	0.36							
400	20TMSHTS10	COF  NT/NT - Est.	0.27	0.55	0.41	0.14	4	B2990889	4/10/2020	0.42	0.55	0.27							
400	20TMSHTS10	Densidade Óptica	2.29	2.29	2.29	0.00	1	B2990879	4/9/2020	2.29									
400	20TMSHTS10	Densidade Óptica	2.25	2.25	2.25	0.00	2	B2990881	4/9/2020	2.25									
400	20TMSHTS10	Densidade Óptica	2.30	2.30	2.30	0.00	3	B2990884	4/9/2020	2.30									
400	20TMSHTS10	Densidade Óptica	3.00	3.00	3.00	0.00	4	B2990889	4/10/2020	3.00									
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	1	J58554	4/17/2020	40.00	40.00	40.00	40.00	38.00					
1	15TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	2	J58555	4/17/2020	40.00	40.00	40.00	40.00	40.00					
1	15TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	3	J58556	4/17/2020	38.00	40.00	40.00	40.00	38.00					
1	15TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.40	1.67	4	J58557	4/17/2020	38.00	40.00	42.00	42.00	40.00					
1	15TSY32MR	Tratamento Superficial CORONA	42.00	44.00	42.80	1.10	5	J58558	4/17/2020	42.00	42.00	42.00	44.00	44.00					
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	6	J58559	4/17/2020	40.00	40.00	42.00	42.00	40.00					
1	15TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	7	J58560	4/17/2020	40.00	40.00	40.00	42.00	42.00					
1	15TSY32MR	Espessura	15.30	15.80	15.50	0.20	1	J58554	4/17/2020	15.40	15.80	15.60	15.30	15.40					
1	15TSY32MR	Espessura	15.10	15.60	15.40	0.23	2	J58555	4/17/2020	15.60	15.10	15.50	15.60	15.20					
1	15TSY32MR	Espessura	14.90	15.40	15.16	0.21	3	J58556	4/17/2020	15.40	15.30	14.90	15.00	15.20					
1	15TSY32MR	Espessura	15.00	16.00	15.38	0.40	4	J58557	4/17/2020	15.10	15.50	15.00	15.30	16.00					
1	15TSY32MR	Espessura	14.90	15.70	15.22	0.36	5	J58558	4/17/2020	14.90	15.00	15.50	15.70	15.00					
1	15TSY32MR	Espessura	15.10	15.10	15.10	0.00	6	J58559	4/17/2020	15.10									
1	15TSY32MR	Espessura	15.00	15.50	15.16	0.21	7	J58560	4/17/2020	15.20	15.50	15.00	15.10	15.00					
1	15TSY32MR	Gramatura	13.80	13.80	13.80	0.00	1	J58554	4/17/2020	13.80									
1	15TSY32MR	Gramatura	13.70	13.70	13.70	0.00	2	J58559	4/17/2020	13.70									
1	15TSY32MR	Rendimento	72.50	72.50	72.50	0.00	1	J58554	4/17/2020	72.50									
1	15TSY32MR	Densidade	0.85	0.85	0.85	0.00	1	J58554	4/17/2020	0.85									
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.21	0.22	0.22	0.00	1	J58554	4/17/2020	0.21	0.22	0.22	0.22	0.22					
1	15TSY32MR	COF NT/NT - DIN. Imediato	0.18	0.21	0.20	0.01	2	J58559	4/17/2020	0.20	0.18	0.21	0.19	0.20					
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.25	0.29	0.27	0.02	1	J58554	4/17/2020	0.26	0.29	0.29	0.25	0.27					
1	15TSY32MR	COF COR/COR - Din. - Imediato	0.24	0.27	0.26	0.01	2	J58559	4/17/2020	0.27	0.26	0.24	0.26	0.26					
1	15TSY32MR	COF NT/NT - Est. Imediato	0.33	0.33	0.33	0.00	1	J58554	4/17/2020	0.33									
1	15TSY32MR	COF NT/NT - Est. Imediato	0.26	0.31	0.28	0.03	2	J58559	4/17/2020	0.31	0.31	0.26	0.26	0.26					
1	15TSY32MR	COF COR/COR - Est. - Imediato	0.41	0.41	0.41	0.00	1	J58554	4/17/2020	0.41									
1	15TSY32MR	COF COR/COR - Est. - Imediato	0.33	0.38	0.37	0.02	2	J58559	4/17/2020	0.33	0.37	0.37	0.38	0.38					
1	15TSY32MR	COF NT/NT - Din.	0.20	0.21	0.21	0.01	1	J58554	4/17/2020	0.21	0.20	0.21							
1	15TSY32MR	COF COR/COR - Din.	0.22	0.23	0.22	0.01	1	J58554	4/17/2020	0.23	0.22	0.22							
1	15TSY32MR	COF  NT/NT - Est.	0.28	0.28	0.28	0.00	1	J58554	4/17/2020	0.28									
1	15TSY32MR	COF COR/COR - Est.	0.28	0.28	0.28	0.00	1	J58554	4/17/2020	0.28									
1	15TSY32MR	Força de Tração DM	124.00	140.00	134.33	8.96	1	J58554	4/17/2020	140.00	139.00	124.00							
1	15TSY32MR	Força de Tração DT	224.00	250.00	236.00	13.11	1	J58554	4/17/2020	234.00	250.00	224.00							
1	15TSY32MR	Alongamento DM	138.00	168.00	154.67	15.28	1	J58554	4/17/2020	168.00	158.00	138.00							
1	15TSY32MR	Alongamento DT	32.00	45.00	38.00	6.56	1	J58554	4/17/2020	37.00	45.00	32.00							
1	15TSY32MR	Módulo Elástico DM	1624.00	1624.00	1624.00	0.00	1	J58554	4/17/2020	1624.00									
1	15TSY32MR	Módulo Elástico DT	2820.00	2942.00	2872.00	62.96	1	J58554	4/17/2020	2942.00	2820.00	2854.00							
1	15TSY32MR	Estabilidade Dimensional DM	5.00	5.00	5.00	0.00	1	J58554	4/17/2020	5.00									
1	15TSY32MR	Estabilidade Dimensional DT	3.00	3.00	3.00	0.00	1	J58554	4/17/2020	3.00									
1	15TSY32MR	Haze/difusão	1.30	1.30	1.30	0.00	1	J58554	4/17/2020	1.30									
1	15TSY32MR	Força de Selagem NT/NT	348.00	564.00	410.00	87.64	1	J58554	4/17/2020	366.00	380.00	348.00	564.00	392.00					
1	15TSY32MR	Força de Selagem NT/NT	321.00	433.00	381.00	40.52	2	J58559	4/17/2020	395.00	433.00	373.00	321.00	383.00					
1	15TSY32MR	Força de selagem COR/COR	329.00	454.00	418.20	54.16	1	J58554	4/17/2020	450.00	454.00	329.00	404.00	454.00					
1	15TSY32MR	Força de selagem COR/COR	300.00	680.00	460.60	152.66	2	J58559	4/17/2020	369.00	405.00	300.00	549.00	680.00					
1	15TSY32MR	TIS NT/NT	104.10	104.10	104.10	0.00	1	J58554	4/17/2020	104.10									
1	15TSY32MR	TIS COR/COR	117.40	117.40	117.40	0.00	1	J58554	4/17/2020	117.40									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	1	J58554	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	2	J58555	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	3	J58556	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	4	J58557	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	5	J58558	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	6	J58559	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	7	J58560	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	1	J58554	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	2	J58555	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	3	J58556	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	4	J58557	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	5	J58558	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	6	J58559	4/17/2020	38.00									
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	7	J58560	4/17/2020	38.00									
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	1	J58516	4/13/2020	42.00	42.00	42.00	42.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	2	J58517	4/13/2020	40.00	40.00	40.00	42.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	3	J58518	4/13/2020	40.00	40.00	42.00	42.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	4	J58519	4/13/2020	40.00	42.00	42.00	42.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	5	J58520	4/13/2020	38.00	40.00	40.00	40.00	38.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	6	J58521	4/13/2020	40.00	40.00	40.00	40.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	7	J58522	4/13/2020	42.00	42.00	42.00	42.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	8	J58523	4/13/2020	42.00	42.00	42.00	42.00	42.00					
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	9	J58524	4/14/2020	42.00	42.00	42.00	42.00	42.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	10	J58525	4/14/2020	40.00	40.00	40.00	40.00	40.00					
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	11	J58526	4/14/2020	40.00	40.00	40.00	40.00	40.00					
1	17TSY32MR	Espessura	16.40	17.70	17.00	0.53	1	J58516	4/13/2020	17.70	16.80	16.70	17.40	16.40					
1	17TSY32MR	Espessura	16.40	17.90	17.04	0.63	2	J58517	4/13/2020	16.40	17.00	17.40	16.50	17.90					
1	17TSY32MR	Espessura	16.80	17.80	17.44	0.40	3	J58518	4/13/2020	17.70	17.30	16.80	17.80	17.60					
1	17TSY32MR	Espessura	17.70	17.70	17.70	0.00	4	J58519	4/13/2020	17.70									
1	17TSY32MR	Espessura	16.70	17.60	17.12	0.45	5	J58520	4/13/2020	17.00	16.70	16.70	17.60	17.60					
1	17TSY32MR	Espessura	16.40	17.80	17.20	0.70	6	J58521	4/13/2020	17.80	16.50	17.50	17.80	16.40					
1	17TSY32MR	Espessura	16.50	17.30	16.93	0.35	7	J58522	4/13/2020	16.80	16.50	17.30	17.10						
1	17TSY32MR	Espessura	16.10	17.20	16.72	0.41	8	J58523	4/13/2020	16.60	17.20	16.80	16.10	16.90					
1	17TSY32MR	Espessura	16.60	17.00	16.70	0.17	9	J58524	4/14/2020	16.60	16.70	16.60	17.00	16.60					
1	17TSY32MR	Espessura	16.50	17.90	17.00	0.56	10	J58525	4/14/2020	17.90	17.10	16.60	16.90	16.50					
1	17TSY32MR	Espessura	16.00	16.80	16.48	0.29	11	J58526	4/14/2020	16.50	16.00	16.60	16.50	16.80					
1	17TSY32MR	Gramatura	15.80	15.80	15.80	0.00	1	J58518	4/13/2020	15.80									
1	17TSY32MR	Gramatura	16.00	16.00	16.00	0.00	2	J58519	4/13/2020	16.00									
1	17TSY32MR	COF NT/NT - DIN. Imediato	0.20	0.32	0.23	0.05	1	J58516	4/13/2020	0.21	0.20	0.32	0.23	0.21					
1	17TSY32MR	COF NT/NT - DIN. Imediato	0.18	0.21	0.20	0.01	2	J58518	4/13/2020	0.20	0.19	0.18	0.20	0.21					
1	17TSY32MR	COF NT/NT - DIN. Imediato	0.19	0.21	0.20	0.01	3	J58520	4/13/2020	0.20	0.21	0.20	0.19	0.19					
1	17TSY32MR	COF NT/NT - DIN. Imediato	0.21	0.25	0.22	0.02	4	J58522	4/13/2020	0.21	0.22	0.22	0.25	0.21					
1	17TSY32MR	COF NT/NT - DIN. Imediato	0.20	0.24	0.22	0.02	5	J58524	4/14/2020	0.20	0.22	0.24	0.21	0.23					
1	17TSY32MR	COF COR/COR - Din. - Imediato	0.21	0.25	0.23	0.02	1	J58516	4/13/2020	0.24	0.21	0.23	0.24	0.25					
1	17TSY32MR	COF COR/COR - Din. - Imediato	0.23	0.28	0.25	0.02	2	J58518	4/13/2020	0.26	0.25	0.23	0.25	0.28					
1	17TSY32MR	COF COR/COR - Din. - Imediato	0.23	0.24	0.23	0.01	3	J58520	4/13/2020	0.23	0.24	0.23	0.23						
1	17TSY32MR	COF COR/COR - Din. - Imediato	0.23	0.27	0.25	0.02	4	J58522	4/13/2020	0.24	0.23	0.27	0.24	0.26					
1	17TSY32MR	COF COR/COR - Din. - Imediato	0.22	0.26	0.23	0.02	5	J58524	4/14/2020	0.24	0.22	0.23	0.22	0.26					
1	17TSY32MR	COF NT/NT - Est. Imediato	0.24	0.31	0.28	0.03	1	J58516	4/13/2020	0.28	0.31	0.24	0.29	0.30					
1	17TSY32MR	COF NT/NT - Est. Imediato	0.25	0.35	0.30	0.04	2	J58518	4/13/2020	0.27	0.32	0.25	0.31	0.35					
1	17TSY32MR	COF NT/NT - Est. Imediato	0.29	0.37	0.32	0.03	3	J58520	4/13/2020	0.31	0.37	0.29	0.31	0.31					
1	17TSY32MR	COF NT/NT - Est. Imediato	0.25	0.31	0.28	0.03	4	J58522	4/13/2020	0.29	0.26	0.25	0.31	0.30					
1	17TSY32MR	COF NT/NT - Est. Imediato	0.24	0.34	0.28	0.04	5	J58524	4/14/2020	0.24	0.27	0.26	0.34	0.31					
1	17TSY32MR	COF COR/COR - Est. - Imediato	0.30	0.32	0.31	0.01	1	J58516	4/13/2020	0.32	0.30	0.31	0.31	0.30					
1	17TSY32MR	COF COR/COR - Est. - Imediato	0.32	0.44	0.38	0.04	2	J58518	4/13/2020	0.32	0.37	0.39	0.44	0.36					
1	17TSY32MR	COF COR/COR - Est. - Imediato	0.28	0.40	0.32	0.05	3	J58520	4/13/2020	0.29	0.31	0.40	0.33	0.28					
1	17TSY32MR	COF COR/COR - Est. - Imediato	0.32	0.39	0.36	0.03	4	J58522	4/13/2020	0.32	0.34	0.39	0.38	0.35					
1	17TSY32MR	COF COR/COR - Est. - Imediato	0.28	0.35	0.31	0.03	5	J58524	4/14/2020	0.30	0.28	0.33	0.31	0.35					
1	17TSY32MR	COF NT/NT - Din.	0.20	0.20	0.20	0.00	1	J58522	4/13/2020	0.20	0.20	0.20							
1	17TSY32MR	COF COR/COR - Din.	0.20	0.20	0.20	0.00	1	J58522	4/13/2020	0.20	0.20	0.20							
1	17TSY32MR	COF  NT/NT - Est.	0.24	0.27	0.25	0.02	1	J58522	4/13/2020	0.24	0.27	0.25							
1	17TSY32MR	COF COR/COR - Est.	0.21	0.26	0.23	0.03	1	J58522	4/13/2020	0.26	0.21	0.23							
1	17TSY32MR	Força de Selagem NT/NT	348.00	490.00	413.60	59.58	1	J58516	4/13/2020	459.00	348.00	371.00	490.00	400.00					
1	17TSY32MR	Força de Selagem NT/NT	328.00	538.00	417.80	86.16	2	J58518	4/13/2020	340.00	328.00	443.00	440.00	538.00					
1	17TSY32MR	Força de Selagem NT/NT	331.00	388.00	360.80	25.61	3	J58520	4/13/2020	376.00	336.00	373.00	388.00	331.00					
1	17TSY32MR	Força de Selagem NT/NT	321.00	496.00	442.00	72.14	4	J58524	4/14/2020	474.00	431.00	488.00	496.00	321.00					
1	17TSY32MR	Força de selagem COR/COR	492.00	574.00	535.20	29.79	1	J58516	4/13/2020	574.00	542.00	542.00	526.00	492.00					
1	17TSY32MR	Força de selagem COR/COR	357.00	511.00	428.40	56.77	2	J58518	4/13/2020	447.00	404.00	357.00	423.00	511.00					
1	17TSY32MR	Força de selagem COR/COR	312.00	388.00	356.20	31.34	3	J58520	4/13/2020	312.00	369.00	388.00	376.00	336.00					
1	17TSY32MR	Força de selagem COR/COR	406.00	530.00	455.80	47.31	4	J58524	4/14/2020	427.00	406.00	530.00	466.00	450.00					
1	17TSY32MR	COF NT/NT - din - 24h	0.20	0.20	0.20	0.00	1	J58522	4/13/2020	0.20	0.20	0.20							
1	17TSY32MR	COF NT/NT - est. - 24h	0.24	0.27	0.25	0.02	1	J58522	4/13/2020	0.24	0.27	0.25							
