LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5										
2	30TSY32MR-L2	Gramatura	27.10	27.10	27.10	0.00	14	C56899	2/21/2019	27.10														
2	30TSY32MR-L2	Gramatura	28.00	28.00	28.00	0.00	15	C56900	2/21/2019	28.00														
2	30TSY32MR-L2	Gramatura	27.80	27.80	27.80	0.00	16	C56901	2/21/2019	27.80														
2	30TSY32MR-L2	Gramatura	27.40	27.40	27.40	0.00	17	C56902	2/21/2019	27.40														
2	30TSY32MR-L2	Gramatura	27.10	27.10	27.10	0.00	18	C56904	2/21/2019	27.10														
2	30TSY32MR-L2	Gramatura	27.90	27.90	27.90	0.00	19	C56905	2/21/2019	27.90														
2	30TSY32MR-L2	Gramatura	27.50	27.50	27.50	0.00	20	C56906	2/22/2019	27.50														
2	30TSY32MR-L2	Gramatura	26.80	26.80	26.80	0.00	21	C56907	2/22/2019	26.80														
2	30TSY32MR-L2	Gramatura	27.60	27.60	27.60	0.00	22	C56908	2/22/2019	27.60														
2	30TSY32MR-L2	Gramatura	27.50	27.50	27.50	0.00	23	C56909	2/22/2019	27.50														
2	30TSY32MR-L2	Gramatura	27.30	27.30	27.30	0.00	24	C56910	2/22/2019	27.30														
2	30TSY32MR-L2	Gramatura	27.20	27.20	27.20	0.00	25	C56911	2/22/2019	27.20														
2	30TSY32MR-L2	Gramatura	27.60	27.60	27.60	0.00	26	C56912	2/22/2019	27.60														
2	30TSY32MR-L2	Gramatura	27.60	27.60	27.60	0.00	27	C56913	2/22/2019	27.60														
2	30TSY32MR-L2	Gramatura	27.90	27.90	27.90	0.00	28	C56914	2/22/2019	27.90														
2	30TSY32MR-L2	Gramatura	27.30	27.30	27.30	0.00	29	C56915	2/22/2019	27.30														
2	30TSY32MR-L2	Gramatura	27.70	27.70	27.70	0.00	30	C56916	2/22/2019	27.70														
2	30TSY32MR-L2	Gramatura	27.60	27.60	27.60	0.00	31	C56917	2/22/2019	27.60														
2	30TSY32MR-L2	Gramatura	27.80	27.80	27.80	0.00	32	C56918	2/22/2019	27.80														
2	30TSY32MR-L2	Gramatura	27.90	27.90	27.90	0.00	33	C56919	2/22/2019	27.90														
2	30TSY32MR-L2	Gramatura	27.10	27.10	27.10	0.00	34	C56920	2/22/2019	27.10	27.10	27.10												
2	30TSY32MR-L2	Gramatura	27.20	27.20	27.20	0.00	35	C56921	2/23/2019	27.20														
2	30TSY32MR-L2	Gramatura	27.60	27.60	27.60	0.00	36	C56922	2/23/2019	27.60														
2	30TSY32MR-L2	Gramatura	26.90	26.90	26.90	0.00	37	C56923	2/23/2019	26.90														
2	30TSY32MR-L2	Gramatura	27.00	27.00	27.00	0.00	38	C56924	2/23/2019	27.00														
2	30TSY32MR-L2	Gramatura	27.50	27.50	27.50	0.00	39	C56925	2/23/2019	27.50														
2	30TSY32MR-L2	Gramatura	27.50	27.50	27.50	0.00	40	C56926	2/23/2019	27.50														
2	30TSY32MR-L2	Gramatura	27.40	27.40	27.40	0.00	41	C56927	2/23/2019	27.40														
2	30TSY32MR-L2	Gramatura	27.10	27.10	27.10	0.00	42	C56928	2/23/2019	27.10														
2	30TSY32MR-L2	Gramatura	27.30	27.30	27.30	0.00	43	C56929	2/23/2019	27.30														
2	30TSY32MR-L2	Gramatura	26.70	26.70	26.70	0.00	44	C56930	2/23/2019	26.70														
2	30TSY32MR-L2	Gramatura	27.10	27.10	27.10	0.00	45	C56931	2/23/2019	27.10														
2	30TSY32MR-L2	Gramatura	26.90	26.90	26.90	0.00	46	C56932	2/24/2019	26.90														
2	30TSY32MR-L2	Gramatura	26.70	26.70	26.70	0.00	47	C56940	2/24/2019	26.70														
2	30TSY32MR-L2	Gramatura	26.60	26.60	26.60	0.00	48	C56941	2/24/2019	26.60														
2	30TSY32MR-L2	Gramatura	26.60	26.60	26.60	0.00	49	C56942	2/24/2019	26.60														
2	30TSY32MR-L2	Rendimento	37.30	37.30	37.30	0.00	1	C56669	2/1/2019	37.30														
2	30TSY32MR-L2	Rendimento	36.90	36.90	36.90	0.00	2	C56751	2/8/2019	36.90														
2	30TSY32MR-L2	Rendimento	27.30	27.30	27.30	0.00	3	C56765	2/9/2019	27.30														
2	30TSY32MR-L2	Rendimento	36.50	36.50	36.50	0.00	4	C56772	2/10/2019	36.50														
2	30TSY32MR-L2	Rendimento	36.90	36.90	36.90	0.00	5	C56896	2/21/2019	36.90														
2	30TSY32MR-L2	Rendimento	37.50	37.50	37.50	0.00	6	C56940	2/24/2019	37.50														
2	30TSY32MR-L2	Densidade	0.91	0.91	0.91	0.00	1	C56669	2/1/2019	0.91														
2	30TSY32MR-L2	Densidade	0.91	0.91	0.91	0.00	2	C56751	2/8/2019	0.91														
2	30TSY32MR-L2	Densidade	0.90	0.90	0.90	0.00	3	C56765	2/9/2019	0.90														
2	30TSY32MR-L2	Densidade	0.91	0.91	0.91	0.00	4	C56772	2/10/2019	0.91														
2	30TSY32MR-L2	Densidade	0.91	0.91	0.91	0.00	5	C56896	2/21/2019	0.91														
2	30TSY32MR-L2	Densidade	0.91	0.91	0.91	0.00	6	C56940	2/24/2019	0.91														
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.19	0.23	0.21	0.02	1	C56668	2/1/2019	0.23	0.19	0.21												
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.24	0.26	0.25	0.01	2	C56669	2/1/2019	0.26	0.24	0.25												
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.24	0.29	0.26	0.03	3	C56751	2/8/2019	0.26	0.24	0.29												
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.22	0.25	0.24	0.02	4	C56765	2/9/2019	0.24	0.22	0.25												
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.28	0.24	0.04	5	C56772	2/10/2019	0.28	0.21	0.23												
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.23	0.21	0.01	6	C56896	2/21/2019	0.23	0.20	0.20	0.20	0.20										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.19	0.29	0.24	0.04	7	C56900	2/21/2019	0.29	0.23	0.19	0.21	0.26										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.25	0.24	0.02	8	C56902	2/21/2019	0.25	0.24	0.24	0.21	0.25										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.25	0.22	0.02	9	C56906	2/22/2019	0.25	0.21	0.22	0.21	0.23										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.26	0.23	0.03	10	C56911	2/22/2019	0.26	0.24	0.20	0.21	0.25										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.24	0.22	0.01	11	C56917	2/22/2019	0.24	0.22	0.20	0.23	0.22										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.22	0.21	0.01	12	C56921	2/23/2019	0.22	0.20	0.20	0.22	0.20										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.21	0.26	0.22	0.02	13	C56925	2/23/2019	0.26	0.21	0.21	0.21	0.23										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.22	0.27	0.24	0.02	14	C56927	2/23/2019	0.27	0.24	0.22	0.23	0.25										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.20	0.23	0.22	0.01	15	C56930	2/23/2019	0.23	0.23	0.20	0.21	0.22										
2	30TSY32MR-L2	COF NT/NT - DIN. Imediato	0.24	0.28	0.26	0.02	16	C56940	2/24/2019	0.26	0.24	0.28	0.27	0.25										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.29	0.35	0.31	0.03	1	C56668	2/1/2019	0.35	0.29	0.29												
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.29	0.34	0.32	0.03	2	C56669	2/1/2019	0.34	0.29	0.32												
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.32	0.36	0.34	0.02	3	C56751	2/8/2019	0.36	0.32	0.34												
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.33	0.39	0.36	0.03	4	C56765	2/9/2019	0.39	0.33	0.37												
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.33	0.36	0.34	0.02	5	C56772	2/10/2019	0.36	0.33	0.34												
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.26	0.32	0.28	0.03	6	C56896	2/21/2019	0.31	0.26	0.27	0.26	0.32										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.27	0.29	0.28	0.01	7	C56900	2/21/2019	0.29	0.27	0.28	0.28	0.28										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.27	0.31	0.29	0.02	8	C56902	2/21/2019	0.31	0.27	0.31	0.28	0.30										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.26	0.34	0.29	0.03	9	C56906	2/22/2019	0.34	0.27	0.26	0.28	0.31										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.31	0.41	0.35	0.04	10	C56911	2/22/2019	0.37	0.32	0.34	0.31	0.41										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.25	0.33	0.29	0.04	11	C56917	2/22/2019	0.32	0.31	0.26	0.25	0.33										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.29	0.36	0.32	0.03	12	C56921	2/23/2019	0.36	0.29	0.30	0.34	0.30										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.25	0.32	0.29	0.03	13	C56925	2/23/2019	0.32	0.27	0.29	0.25	0.32										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.28	0.37	0.31	0.04	14	C56927	2/23/2019	0.33	0.30	0.29	0.28	0.37										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.28	0.32	0.30	0.02	15	C56930	2/23/2019	0.32	0.29	0.28	0.29	0.30										
2	30TSY32MR-L2	COF COR/COR - Din. - Imediato	0.32	0.37	0.34	0.02	16	C56940	2/24/2019	0.37	0.33	0.32	0.34	0.35										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.23	0.36	0.30	0.07	1	C56668	2/1/2019	0.36	0.23	0.30												
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.32	0.35	0.34	0.02	2	C56669	2/1/2019	0.35	0.32	0.35												
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.38	0.42	0.41	0.02	3	C56751	2/8/2019	0.38	0.42	0.42												
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.26	0.36	0.30	0.05	4	C56765	2/9/2019	0.29	0.26	0.36												
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.54	0.36	0.15	5	C56772	2/10/2019	0.54	0.28	0.27												
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.26	0.31	0.28	0.02	6	C56896	2/21/2019	0.31	0.26	0.28	0.28	0.27										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.62	0.41	0.14	7	C56900	2/21/2019	0.62	0.43	0.27	0.29	0.42										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.37	0.37	0.37	0.00	8	C56902	2/21/2019	0.37														
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.31	0.31	0.31	0.00	9	C56906	2/22/2019	0.31														
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.26	0.34	0.31	0.03	10	C56911	2/22/2019	0.34	0.28	0.33	0.26	0.32										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.25	0.29	0.27	0.02	11	C56917	2/22/2019	0.28	0.26	0.26	0.29	0.25										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.24	0.28	0.26	0.02	12	C56921	2/23/2019	0.28	0.24	0.26	0.24	0.28										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.42	0.32	0.06	13	C56925	2/23/2019	0.42	0.29	0.30	0.34	0.27										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.28	0.38	0.32	0.04	14	C56927	2/23/2019	0.32	0.28	0.30	0.31	0.38										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.25	0.33	0.29	0.03	15	C56930	2/23/2019	0.33	0.27	0.25	0.30	0.28										
2	30TSY32MR-L2	COF NT/NT - Est. Imediato	0.27	0.34	0.31	0.03	16	C56940	2/24/2019	0.32	0.27	0.34	0.33	0.30										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.32	0.39	0.35	0.04	1	C56668	2/1/2019	0.39	0.35	0.32												
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.34	0.44	0.38	0.05	2	C56669	2/1/2019	0.44	0.34	0.36												
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.42	0.51	0.47	0.05	3	C56751	2/8/2019	0.42	0.49	0.51												
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.38	0.46	0.42	0.04	4	C56765	2/9/2019	0.46	0.38	0.42												
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.48	0.58	0.52	0.05	5	C56772	2/10/2019	0.50	0.48	0.58												
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.29	0.40	0.33	0.05	6	C56896	2/21/2019	0.36	0.32	0.29	0.29	0.40										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.31	0.37	0.33	0.02	7	C56900	2/21/2019	0.37	0.31	0.33	0.32	0.32										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.39	0.39	0.39	0.00	8	C56902	2/21/2019	0.39														
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.36	0.36	0.36	0.00	9	C56906	2/22/2019	0.36														
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.38	0.51	0.42	0.06	10	C56911	2/22/2019	0.44	0.38	0.39	0.38	0.51										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.28	0.36	0.32	0.04	11	C56917	2/22/2019	0.36	0.36	0.29	0.29	0.28										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.33	0.43	0.37	0.04	12	C56921	2/23/2019	0.43	0.34	0.35	0.33	0.39										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.28	0.39	0.33	0.05	13	C56925	2/23/2019	0.37	0.31	0.32	0.28	0.39										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.34	0.45	0.39	0.04	14	C56927	2/23/2019	0.41	0.34	0.37	0.36	0.45										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.34	0.36	0.35	0.01	15	C56930	2/23/2019	0.36	0.36	0.34	0.36	0.35										
2	30TSY32MR-L2	COF COR/COR - Est. - Imediato	0.38	0.43	0.40	0.02	16	C56940	2/24/2019	0.42	0.38	0.39	0.43	0.38										
2	30TSY32MR-L2	COF NT/NT - Din.	0.24	0.25	0.25	0.01	1	C56751	2/8/2019	0.25	0.24	0.25												
2	30TSY32MR-L2	COF NT/NT - Din.	0.19	0.22	0.21	0.02	2	C56765	2/9/2019	0.22	0.21	0.19												
2	30TSY32MR-L2	COF NT/NT - Din.	0.23	0.26	0.24	0.02	3	C56772	2/10/2019	0.26	0.24	0.23												
2	30TSY32MR-L2	COF NT/NT - Din.	0.19	0.23	0.21	0.02	4	C56896	2/21/2019	0.23	0.20	0.19												
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.24	0.22	0.02	5	C56897	2/21/2019	0.24	0.20	0.21												
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.23	0.21	0.02	6	C56902	2/21/2019	0.23	0.20	0.21												
2	30TSY32MR-L2	COF NT/NT - Din.	0.19	0.23	0.21	0.02	7	C56911	2/22/2019	0.23	0.20	0.19												
2	30TSY32MR-L2	COF NT/NT - Din.	0.21	0.23	0.22	0.01	8	C56917	2/22/2019	0.23	0.21	0.22												
2	30TSY32MR-L2	COF NT/NT - Din.	0.20	0.21	0.21	0.01	9	C56925	2/23/2019	0.21	0.20	0.21												
2	30TSY32MR-L2	COF NT/NT - Din.	0.22	0.24	0.23	0.01	10	C56940	2/24/2019	0.24	0.22	0.23	0.22	0.24										
2	30TSY32MR-L2	COF NT/NT - Din.	0.22	0.27	0.24	0.03	11	C56941	2/24/2019	0.27	0.23	0.22												
2	30TSY32MR-L2	COF COR/COR - Din.	0.27	0.29	0.28	0.01	1	C56751	2/8/2019	0.27	0.28	0.29												
2	30TSY32MR-L2	COF COR/COR - Din.	0.21	0.22	0.22	0.01	2	C56765	2/9/2019	0.22	0.21	0.22												
2	30TSY32MR-L2	COF COR/COR - Din.	0.21	0.23	0.22	0.01	3	C56772	2/10/2019	0.23	0.21	0.21												
2	30TSY32MR-L2	COF COR/COR - Din.	0.19	0.21	0.20	0.01	4	C56896	2/21/2019	0.21	0.19	0.20												
2	30TSY32MR-L2	COF COR/COR - Din.	0.20	0.22	0.21	0.01	5	C56897	2/21/2019	0.22	0.20	0.22												
2	30TSY32MR-L2	COF COR/COR - Din.	0.22	0.22	0.22	0.00	6	C56902	2/21/2019	0.22														
2	30TSY32MR-L2	COF COR/COR - Din.	0.20	0.22	0.21	0.01	7	C56911	2/22/2019	0.21	0.20	0.22												
2	30TSY32MR-L2	COF COR/COR - Din.	0.19	0.20	0.20	0.01	8	C56917	2/22/2019	0.20	0.19	0.20												
2	30TSY32MR-L2	COF COR/COR - Din.	0.20	0.20	0.20	0.00	9	C56925	2/23/2019	0.20	0.20	0.20												
2	30TSY32MR-L2	COF COR/COR - Din.	0.19	0.21	0.20	0.01	10	C56940	2/24/2019	0.20	0.20	0.19	0.21	0.20										
2	30TSY32MR-L2	COF COR/COR - Din.	0.20	0.20	0.20	0.00	11	C56941	2/24/2019	0.20														
2	30TSY32MR-L2	COF  NT/NT - Est.	0.28	0.36	0.31	0.04	1	C56751	2/8/2019	0.36	0.28	0.30												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.24	0.37	0.29	0.07	2	C56765	2/9/2019	0.37	0.26	0.24												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.45	0.72	0.61	0.14	3	C56772	2/10/2019	0.67	0.72	0.45												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.23	0.30	0.26	0.04	4	C56896	2/21/2019	0.30	0.23	0.24												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.26	0.36	0.29	0.06	5	C56897	2/21/2019	0.36	0.26	0.26												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.22	0.29	0.26	0.04	6	C56902	2/21/2019	0.29	0.22	0.26												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.22	0.28	0.25	0.03	7	C56911	2/22/2019	0.28	0.24	0.22												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.24	0.31	0.28	0.04	8	C56917	2/22/2019	0.31	0.24	0.28												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.23	0.24	0.24	0.01	9	C56925	2/23/2019	0.24	0.23	0.24												
2	30TSY32MR-L2	COF  NT/NT - Est.	0.27	0.29	0.28	0.01	10	C56940	2/24/2019	0.29	0.27	0.28	0.28	0.29										
2	30TSY32MR-L2	COF  NT/NT - Est.	0.30	0.80	0.48	0.28	11	C56941	2/24/2019	0.80	0.34	0.30												
2	30TSY32MR-L2	COF COR/COR - Est.	0.34	0.51	0.44	0.09	1	C56751	2/8/2019	0.34	0.51	0.48												
2	30TSY32MR-L2	COF COR/COR - Est.	0.24	0.25	0.24	0.01	2	C56765	2/9/2019	0.25	0.24	0.24												
2	30TSY32MR-L2	COF COR/COR - Est.	0.29	0.33	0.31	0.02	3	C56772	2/10/2019	0.31	0.33	0.29												
2	30TSY32MR-L2	COF COR/COR - Est.	0.21	0.25	0.23	0.02	4	C56896	2/21/2019	0.25	0.21	0.22												
2	30TSY32MR-L2	COF COR/COR - Est.	0.23	0.27	0.25	0.02	5	C56897	2/21/2019	0.25	0.23	0.27												
2	30TSY32MR-L2	COF COR/COR - Est.	0.25	0.25	0.25	0.00	6	C56902	2/21/2019	0.25														
2	30TSY32MR-L2	COF COR/COR - Est.	0.23	0.24	0.23	0.01	7	C56911	2/22/2019	0.23	0.23	0.24												
2	30TSY32MR-L2	COF COR/COR - Est.	0.22	0.23	0.22	0.01	8	C56917	2/22/2019	0.23	0.22	0.22												
2	30TSY32MR-L2	COF COR/COR - Est.	0.22	0.23	0.22	0.01	9	C56925	2/23/2019	0.22	0.23	0.22												
2	30TSY32MR-L2	COF COR/COR - Est.	0.22	0.23	0.22	0.01	10	C56940	2/24/2019	0.22	0.23	0.22	0.23	0.22										
2	30TSY32MR-L2	COF COR/COR - Est.	0.20	0.21	0.20	0.01	11	C56941	2/24/2019	0.20	0.20	0.21												
2	30TSY32MR-L2	Força de Tração DM	136.00	142.00	139.00	3.00	1	C56668	2/1/2019	142.00	136.00	139.00												
2	30TSY32MR-L2	Força de Tração DM	133.00	141.00	136.67	4.04	2	C56669	2/1/2019	136.00	141.00	133.00												
2	30TSY32MR-L2	Força de Tração DM	143.00	153.00	148.33	5.03	3	C56751	2/8/2019	153.00	143.00	149.00												
2	30TSY32MR-L2	Força de Tração DM	130.00	139.00	134.00	4.58	4	C56765	2/9/2019	133.00	130.00	139.00												
2	30TSY32MR-L2	Força de Tração DM	137.00	148.00	141.00	6.08	5	C56772	2/10/2019	138.00	137.00	148.00												
2	30TSY32MR-L2	Força de Tração DM	130.00	140.00	134.67	5.03	6	C56896	2/21/2019	130.00	134.00	140.00												
2	30TSY32MR-L2	Força de Tração DM	129.00	137.00	134.00	4.36	7	C56940	2/24/2019	129.00	137.00	136.00												
2	30TSY32MR-L2	Força de Tração DT	243.00	255.00	247.33	6.66	1	C56668	2/1/2019	255.00	243.00	244.00												
2	30TSY32MR-L2	Força de Tração DT	226.00	233.00	229.67	3.51	2	C56669	2/1/2019	233.00	230.00	226.00												
2	30TSY32MR-L2	Força de Tração DT	249.00	288.00	264.67	20.60	3	C56751	2/8/2019	288.00	249.00	257.00												
2	30TSY32MR-L2	Força de Tração DT	239.00	272.00	254.67	16.56	4	C56765	2/9/2019	253.00	272.00	239.00												
2	30TSY32MR-L2	Força de Tração DT	227.00	264.00	243.33	18.88	5	C56772	2/10/2019	239.00	264.00	227.00												
2	30TSY32MR-L2	Força de Tração DT	251.00	293.00	271.33	21.03	6	C56896	2/21/2019	251.00	293.00	270.00												
2	30TSY32MR-L2	Força de Tração DT	233.00	236.00	235.00	1.73	7	C56940	2/24/2019	236.00	236.00	233.00												
2	30TSY32MR-L2	Alongamento DM	175.00	206.00	189.00	15.72	1	C56668	2/1/2019	206.00	175.00	186.00												
2	30TSY32MR-L2	Alongamento DM	216.00	302.00	249.67	45.94	2	C56669	2/1/2019	302.00	216.00	231.00												
2	30TSY32MR-L2	Alongamento DM	214.00	264.00	237.67	25.11	3	C56751	2/8/2019	235.00	214.00	264.00												
2	30TSY32MR-L2	Alongamento DM	179.00	224.00	195.67	24.66	4	C56765	2/9/2019	184.00	179.00	224.00												
2	30TSY32MR-L2	Alongamento DM	218.00	264.00	234.33	25.74	5	C56772	2/10/2019	221.00	218.00	264.00												
2	30TSY32MR-L2	Alongamento DM	166.00	179.00	173.67	6.81	6	C56896	2/21/2019	166.00	176.00	179.00												
2	30TSY32MR-L2	Alongamento DM	158.00	212.00	179.67	28.54	7	C56940	2/24/2019	158.00	212.00	169.00												
2	30TSY32MR-L2	Alongamento DT	39.00	57.00	46.00	9.64	1	C56668	2/1/2019	42.00	39.00	57.00												
2	30TSY32MR-L2	Alongamento DT	42.00	48.00	45.33	3.06	2	C56669	2/1/2019	46.00	48.00	42.00												
2	30TSY32MR-L2	Alongamento DT	26.00	40.00	31.33	7.57	3	C56751	2/8/2019	40.00	26.00	28.00												
2	30TSY32MR-L2	Alongamento DT	50.00	61.00	56.67	5.86	4	C56765	2/9/2019	59.00	61.00	50.00												
2	30TSY32MR-L2	Alongamento DT	48.00	68.00	58.00	10.00	5	C56772	2/10/2019	58.00	68.00	48.00												
2	30TSY32MR-L2	Alongamento DT	38.00	61.00	49.33	11.50	6	C56896	2/21/2019	38.00	61.00	49.00												
2	30TSY32MR-L2	Alongamento DT	40.00	46.00	42.00	3.46	7	C56940	2/24/2019	46.00	40.00	40.00												
2	30TSY32MR-L2	Módulo Elástico DM	1515.00	1722.00	1635.67	107.69	1	C56751	2/8/2019	1722.00	1515.00	1670.00												
2	30TSY32MR-L2	Módulo Elástico DM	1416.00	1542.00	1486.67	64.38	2	C56765	2/9/2019	1416.00	1542.00	1502.00												
2	30TSY32MR-L2	Módulo Elástico DM	1493.00	1560.00	1536.00	37.32	3	C56772	2/10/2019	1555.00	1560.00	1493.00												
2	30TSY32MR-L2	Módulo Elástico DM	1435.00	1645.00	1522.00	109.53	4	C56896	2/21/2019	1645.00	1435.00	1486.00												
2	30TSY32MR-L2	Módulo Elástico DM	1599.00	1684.00	1636.33	43.43	5	C56940	2/24/2019	1626.00	1599.00	1684.00												
2	30TSY32MR-L2	Módulo Elástico DT	2858.00	3403.00	3183.67	287.64	1	C56751	2/8/2019	2858.00	3403.00	3290.00												
2	30TSY32MR-L2	Módulo Elástico DT	2058.00	2798.00	2509.00	395.71	2	C56765	2/9/2019	2798.00	2671.00	2058.00												
2	30TSY32MR-L2	Módulo Elástico DT	2508.00	2634.00	2589.67	70.81	3	C56772	2/10/2019	2627.00	2508.00	2634.00												
2	30TSY32MR-L2	Módulo Elástico DT	2444.00	2771.00	2561.67	181.75	4	C56896	2/21/2019	2470.00	2771.00	2444.00												
2	30TSY32MR-L2	Módulo Elástico DT	2498.00	3000.00	2670.00	285.87	5	C56940	2/24/2019	2498.00	2512.00	3000.00												
2	30TSY32MR-L2	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	1	C56751	2/8/2019	4.00	4.00	4.00	4.00	4.00										
2	30TSY32MR-L2	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	2	C56765	2/9/2019	4.00	4.00	4.00	4.00	4.00										
2	30TSY32MR-L2	Estabilidade Dimensional DM	3.00	3.00	3.00	0.00	3	C56772	2/10/2019	3.00	3.00	3.00												
2	30TSY32MR-L2	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	4	C56896	2/21/2019	4.00	4.00	4.00												
2	30TSY32MR-L2	Estabilidade Dimensional DM	4.00	4.00	4.00	0.00	5	C56940	2/24/2019	4.00	4.00	4.00	4.00	4.00										
2	30TSY32MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	1	C56751	2/8/2019	1.00	1.00	1.00	1.00	1.00										
2	30TSY32MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	2	C56765	2/9/2019	1.00	1.00	1.00	1.00	1.00										
2	30TSY32MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	3	C56772	2/10/2019	1.00	1.00													
2	30TSY32MR-L2	Estabilidade Dimensional DT	2.00	2.00	2.00	0.00	4	C56896	2/21/2019	2.00	2.00	2.00												
2	30TSY32MR-L2	Estabilidade Dimensional DT	1.00	1.00	1.00	0.00	5	C56940	2/24/2019	1.00	1.00													
2	30TSY32MR-L2	Brilho 45°	102.00	103.00	102.33	0.58	1	C56751	2/8/2019	102.00	103.00	102.00												
2	30TSY32MR-L2	Brilho 45°	102.00	103.00	102.67	0.58	2	C56765	2/9/2019	103.00	102.00	103.00												
